Customer_ID,Items
CUSTOMER_150,"belt,lamp,t_shirt"
CUSTOMER_151,"keyboard,tablet,headphones,comic_book"
CUSTOMER_152,"dress,sunglasses,watch,jeans"
CUSTOMER_153,"lipstick,shampoo,foundation,moisturizer,jacket,picture_frame"
CUSTOMER_154,"belt,dress,watch,shoes"
CUSTOMER_155,"t_shirt,dress,shampoo,hat,watch"
CUSTOMER_156,"rug,coffee_maker,cushion,sunglasses,lamp"
CUSTOMER_157,"tablet,keyboard,novel,charger"
CUSTOMER_158,"foundation,hat,jeans"
CUSTOMER_159,"lipstick,face_mask,moisturizer,foundation"
CUSTOMER_160,"camera,charger"
CUSTOMER_161,"charger,keyboard,mouse,handbag,headphones,smartphone"
CUSTOMER_162,"pillow,knife_set,perfume,plant_pot"
CUSTOMER_163,"charger,mouse,speaker,headphones,smartphone"
CUSTOMER_164,"sunglasses,hat"
CUSTOMER_165,"blanket,t_shirt,dress,sunglasses,shoes"
CUSTOMER_166,"keyboard,mouse,history_book,smartwatch"
CUSTOMER_167,"poetry,blanket,history_book,comic_book"
CUSTOMER_168,"mirror,cushion,nail_polish,measuring_cups,soap"
CUSTOMER_169,"mirror,pan,blanket"
CUSTOMER_170,"mascara,face_mask,foundation"
CUSTOMER_171,"spatula,knife_set"
CUSTOMER_172,"laptop,mouse,biography"
CUSTOMER_173,"jeans,picture_frame,shoes"
CUSTOMER_174,"hat,keyboard,charger,smartphone"
CUSTOMER_175,"dress,lipstick,watch,rug"
CUSTOMER_176,"rug,blanket,pot,shampoo,cushion,lamp"
CUSTOMER_177,"lipstick,mirror,vase,cushion,pillow,knife_set"
CUSTOMER_178,"laptop,keyboard,mouse,comic_book"
CUSTOMER_179,"coloring_book,puzzle,swimsuit,building_blocks"
CUSTOMER_180,"t_shirt,shampoo,cushion,mascara,moisturizer"
CUSTOMER_181,"coffee_maker,blender,toaster"
CUSTOMER_182,"cutting_board,knife_set,measuring_cups"
CUSTOMER_183,"dumbbells,resistance_bands,yoga_mat,smartwatch,fitness_tracker"
CUSTOMER_184,"cookbook,coffee_maker,vase,mixer,measuring_cups,fitness_tracker"
CUSTOMER_185,"shampoo,vase,face_mask,mascara,jeans"
CUSTOMER_186,"shampoo,face_mask,lotion,nail_polish,jacket"
CUSTOMER_187,"camera,keyboard,mouse,self_help"
CUSTOMER_188,"poetry,self_help,comic_book"
CUSTOMER_189,"blanket,tablet,laptop,mouse,headphones"
CUSTOMER_190,"lipstick,dress,watch,jacket,jeans"
CUSTOMER_191,"charger,cookbook,laptop,keyboard,smartwatch"
CUSTOMER_192,"rug,t_shirt,dress,foundation,sunglasses,jacket"
CUSTOMER_193,"textbook,cookbook,biography,novel"
CUSTOMER_194,"shampoo,lotion,t_shirt"
CUSTOMER_195,"coffee_maker,action_figure,vase,blender,measuring_cups,knife_set"
CUSTOMER_196,"pot,vase,pillow,lamp,plant_pot"
CUSTOMER_197,"textbook,novel"
CUSTOMER_198,"lipstick,pan,blanket,cushion"
CUSTOMER_199,"charger,building_blocks,doll,educational_toy,puzzle,smartphone"
CUSTOMER_200,"blanket,mirror,vase,cushion,face_mask,moisturizer"
CUSTOMER_201,"charger,keyboard,mouse,measuring_cups,novel"
CUSTOMER_202,"pot,pillow,blender,cutting_board,knife_set"
CUSTOMER_203,"poetry,blanket,self_help"
CUSTOMER_204,"belt,dress,jacket,hat"
CUSTOMER_205,"rug,mirror,candle,poetry,picture_frame,knife_set"
CUSTOMER_206,"lamp,history_book,biography"
CUSTOMER_207,"face_mask,lamp,perfume"
CUSTOMER_208,"rug,pan,cookbook,cutting_board"
CUSTOMER_209,"belt,sunglasses,picture_frame,moisturizer"
CUSTOMER_210,"poetry,travel_guide,self_help"
CUSTOMER_211,"t_shirt,shoes,lotion,plant_pot,handbag"
CUSTOMER_212,"rug,mirror,coffee_maker,lamp,nail_polish,measuring_cups"
CUSTOMER_213,"coffee_maker,pan,pot,cookbook"
CUSTOMER_214,"charger,laptop,mouse,smartwatch,novel"
CUSTOMER_215,"laptop,textbook,mouse,smartwatch"
CUSTOMER_216,"rug,blanket,lipstick,mirror,cutting_board"
CUSTOMER_217,"lipstick,watch,handbag,jeans"
CUSTOMER_218,"rug,blanket,self_help,mirror,vase"
CUSTOMER_219,"pillow,candle,knife_set,shampoo"
CUSTOMER_220,"smartwatch,resistance_bands,basketball,fitness_tracker"
CUSTOMER_221,"lipstick,shampoo,cushion,nail_polish,perfume"
CUSTOMER_222,"lipstick,speaker,belt,jacket,jeans"
CUSTOMER_223,"comic_book,magazine,pillow,tennis_ball,novel"
CUSTOMER_224,"candle,blanket,perfume,cutting_board"
CUSTOMER_225,"pillow,mirror,lamp,knife_set"
CUSTOMER_226,"cookbook,coffee_maker,mouse,pillow,toaster"
CUSTOMER_227,"pot,blanket,cookbook,mirror,toaster"
CUSTOMER_228,"laptop,camera,charger,speaker"
CUSTOMER_229,"lipstick,handbag,hat,shoes,jeans"
CUSTOMER_230,"shampoo,dress,face_mask,jeans"
CUSTOMER_231,"cookbook,pan,doll,measuring_cups,spatula,knife_set"
CUSTOMER_232,"dumbbells,bike_helmet,yoga_mat"
CUSTOMER_233,"pot,toaster,pan,lamp,measuring_cups"
CUSTOMER_234,"pillow,knife_set,cutting_board"
CUSTOMER_235,"dress,handbag,foundation"
CUSTOMER_236,"blender,knife_set"
CUSTOMER_237,"pillow,rug,lamp,vase"
CUSTOMER_238,"coloring_book,building_blocks,educational_toy"
CUSTOMER_239,"hat,jeans"
CUSTOMER_240,"cutting_board,toaster,pan,pillow,measuring_cups"
CUSTOMER_241,"headphones,keyboard,smartphone,charger"
CUSTOMER_242,"poetry,textbook"
CUSTOMER_243,"rug,blanket,cushion,vase,blender,nail_polish,cutting_board"
CUSTOMER_244,"lipstick,t_shirt,foundation,nail_polish,moisturizer"
CUSTOMER_245,"card_game,toy_car,mixer,puzzle,picture_frame"
CUSTOMER_246,"cookbook,comic_book,history_book,lamp,board_game,biography"
CUSTOMER_247,"stuffed_animal,card_game"
CUSTOMER_248,"resistance_bands,basketball"
CUSTOMER_249,"dress,foundation,handbag,shoes,belt"
CUSTOMER_250,"coffee_maker,mixer,cutting_board,measuring_cups"
CUSTOMER_251,"camera,keyboard,mixer"
CUSTOMER_252,"textbook,foundation,hat,belt,jacket"
CUSTOMER_253,"tennis_ball,basketball,smartwatch"
CUSTOMER_254,"poetry,travel_guide,cookbook"
CUSTOMER_255,"running_shoes,cushion,tennis_ball,yoga_mat,fitness_tracker"
CUSTOMER_256,"foundation,pillow,mascara,nail_polish,jacket,perfume"
CUSTOMER_257,"sunglasses,pot,jacket"
CUSTOMER_258,"laptop,mouse,speaker"
CUSTOMER_259,"mirror,rug,cushion,picture_frame"
CUSTOMER_260,"self_help,watch,shoes,jacket,jeans"
CUSTOMER_261,"basketball,action_figure,building_blocks,puzzle,board_game"
CUSTOMER_262,"coloring_book,building_blocks,educational_toy"
CUSTOMER_263,"dress,face_mask,comic_book,perfume"
CUSTOMER_264,"coloring_book,action_figure,building_blocks"
CUSTOMER_265,"travel_guide,self_help,comic_book"
CUSTOMER_266,"mirror,candle,mixer,plant_pot,picture_frame"
CUSTOMER_267,"blanket,shampoo,face_mask,mascara,perfume,jeans"
CUSTOMER_268,"blanket,candle,pan,cushion,camera,picture_frame"
CUSTOMER_269,"toy_car,candle,action_figure,coloring_book,educational_toy"
CUSTOMER_270,"mixer,pot,measuring_cups,toaster"
CUSTOMER_271,"charger,laptop,mouse,smartwatch,headphones,smartphone"
CUSTOMER_272,"lipstick,soap,handbag"
CUSTOMER_273,"keyboard,history_book,smartphone,charger"
CUSTOMER_274,"coloring_book,board_game,doll,toy_car"
CUSTOMER_275,"t_shirt,shampoo,handbag,shoes,belt"
CUSTOMER_276,"belt,jeans,cushion,t_shirt"
CUSTOMER_277,"dress,shoes"
CUSTOMER_278,"lipstick,shampoo,sunglasses,face_mask,soap"
CUSTOMER_279,"dumbbells,charger,keyboard,mouse,travel_guide,headphones"
CUSTOMER_280,"rug,mascara,plant_pot,cutting_board"
CUSTOMER_281,"dumbbells,water_bottle,swimsuit,resistance_bands,smartwatch"
CUSTOMER_282,"mirror,vase,face_mask,nail_polish,cutting_board,picture_frame"
CUSTOMER_283,"jeans,perfume,foundation"
CUSTOMER_284,"pillow,pan,cutting_board"
CUSTOMER_285,"hat,board_game,toy_car"
CUSTOMER_286,"tennis_ball,fitness_tracker"
CUSTOMER_287,"pillow,comic_book,biography"
CUSTOMER_288,"cookbook,toaster,poetry,mixer,plant_pot,measuring_cups,spatula"
CUSTOMER_289,"shampoo,watch,jacket,t_shirt"
CUSTOMER_290,"dumbbells,bike_helmet,tennis_ball,fitness_tracker"
CUSTOMER_291,"sunglasses,hat"
CUSTOMER_292,"shampoo,blanket,self_help,history_book"
CUSTOMER_293,"cushion,nail_polish,plant_pot,picture_frame"
CUSTOMER_294,"foundation,face_mask,lotion,jacket,perfume"
CUSTOMER_295,"dumbbells,bike_helmet,headphones,tennis_ball"
CUSTOMER_296,"self_help,history_book,biography,comic_book"
CUSTOMER_297,"cushion,plant_pot"
CUSTOMER_298,"resistance_bands,yoga_mat,smartwatch"
CUSTOMER_299,"jacket,lotion,shoes"
CUSTOMER_300,"cookbook,poetry,cushion,lamp,novel"
CUSTOMER_301,"coloring_book,action_figure,educational_toy"
CUSTOMER_302,"card_game,coloring_book,action_figure"
CUSTOMER_303,"cookbook,keyboard,smartwatch,camera,headphones"
CUSTOMER_304,"shampoo,mascara,lotion,moisturizer"
CUSTOMER_305,"shampoo,moisturizer,perfume,t_shirt"
CUSTOMER_306,"biography,lamp,cookbook,magazine"
CUSTOMER_307,"stuffed_animal,puzzle,action_figure,board_game"
CUSTOMER_308,"tennis_ball,basketball,running_shoes,fitness_tracker"
CUSTOMER_309,"t_shirt,dress,shampoo,belt,watch,picture_frame"
CUSTOMER_310,"mirror,candle,pillow,cutting_board,picture_frame"
CUSTOMER_311,"tablet,charger,travel_guide,smartwatch,camera"
CUSTOMER_312,"lipstick,face_mask"
CUSTOMER_313,"pillow,mixer,knife_set,cutting_board"
CUSTOMER_314,"dumbbells,self_help,water_bottle,bike_helmet,yoga_mat,headphones"
CUSTOMER_315,"camera,headphones,tablet,jacket"
CUSTOMER_316,"dress,candle,handbag"
CUSTOMER_317,"hat,shoes"
CUSTOMER_318,"pan,mixer"
CUSTOMER_319,"cookbook,magazine"
CUSTOMER_320,"dress,soap,jacket,jeans"
CUSTOMER_321,"water_bottle,yoga_mat,smartwatch,fitness_tracker"
CUSTOMER_322,"dumbbells,running_shoes,water_bottle"
CUSTOMER_323,"water_bottle,swimsuit,resistance_bands,tennis_ball,smartwatch"
CUSTOMER_324,"keyboard,mouse,charger,smartphone"
CUSTOMER_325,"cushion,rug,tablet,picture_frame"
CUSTOMER_326,"laptop,keyboard,mouse,headphones,smartphone"
CUSTOMER_327,"pot,cookbook,pan,cutting_board,measuring_cups"
CUSTOMER_328,"poetry,textbook,self_help,lamp"
CUSTOMER_329,"travel_guide,history_book"
CUSTOMER_330,"mirror,vase,plant_pot,toaster"
CUSTOMER_331,"stuffed_animal,action_figure,doll,board_game,educational_toy"
CUSTOMER_332,"lipstick,shampoo,sunglasses,nail_polish,moisturizer"
CUSTOMER_333,"mixer,mascara,jeans,shoes"
CUSTOMER_334,"dress,rug,belt"
CUSTOMER_335,"cookbook,magazine,comic_book,history_book"
CUSTOMER_336,"cushion,action_figure,building_blocks,toy_car"
CUSTOMER_337,"water_bottle,swimsuit,tennis_ball,yoga_mat,headphones,fitness_tracker"
CUSTOMER_338,"charger,mouse,speaker,smartphone,biography"
CUSTOMER_339,"travel_guide,textbook,cookbook,biography"
CUSTOMER_340,"history_book,biography,novel"
CUSTOMER_341,"self_help,biography"
CUSTOMER_342,"headphones,charger,smartphone,speaker"
CUSTOMER_343,"comic_book,mouse,speaker,camera,headphones"
CUSTOMER_344,"rug,basketball,candle,vase,pillow,measuring_cups"
CUSTOMER_345,"candle,mascara,lamp,blender"
CUSTOMER_346,"toy_car,building_blocks,lamp,smartwatch,coloring_book,puzzle,educational_toy"
CUSTOMER_347,"dumbbells,swimsuit,running_shoes,fitness_tracker"
CUSTOMER_348,"dress,sunglasses,nail_polish,hat,jeans"
CUSTOMER_349,"dress,foundation,tennis_ball,plant_pot,hat,jeans"
CUSTOMER_350,"t_shirt,dress,shampoo,vase,biography"
CUSTOMER_351,"pillow,cookbook,novel"
CUSTOMER_352,"t_shirt,dress,plant_pot,watch,perfume"
CUSTOMER_353,"face_mask,moisturizer"
CUSTOMER_354,"shampoo,pillow,nail_polish,soap,perfume"
CUSTOMER_355,"charger,keyboard,mouse,headphones,smartphone"
CUSTOMER_356,"rug,lipstick,mascara,sunglasses"
CUSTOMER_357,"keyboard,headphones,speaker"
CUSTOMER_358,"dress,jacket,hat"
CUSTOMER_359,"dumbbells,swimsuit,running_shoes"
CUSTOMER_360,"self_help,cookbook,novel"
CUSTOMER_361,"stuffed_animal,action_figure,pillow,board_game,educational_toy"
CUSTOMER_362,"blanket,cookbook,travel_guide,history_book,tennis_ball"
CUSTOMER_363,"bike_helmet,resistance_bands"
CUSTOMER_364,"charger,laptop,keyboard,mouse,camera"
CUSTOMER_365,"mouse,speaker"
CUSTOMER_366,"basketball,yoga_mat,running_shoes,water_bottle"
CUSTOMER_367,"swimsuit,resistance_bands,running_shoes,cushion,smartwatch,fitness_tracker"
CUSTOMER_368,"card_game,action_figure,building_blocks,coloring_book,educational_toy"
CUSTOMER_369,"lipstick,t_shirt,keyboard,sunglasses,hat,jeans"
CUSTOMER_370,"textbook,comic_book,cookbook"
CUSTOMER_371,"tablet,charger,keyboard,speaker,headphones"
CUSTOMER_372,"mirror,pan,plant_pot,picture_frame,perfume"
CUSTOMER_373,"headphones,resistance_bands,water_bottle,knife_set"
CUSTOMER_374,"lipstick,mascara,handbag"
CUSTOMER_375,"t_shirt,sunglasses,mascara,hat,plant_pot,belt"
CUSTOMER_376,"cookbook,coffee_maker,pillow,toaster,measuring_cups,knife_set"
CUSTOMER_377,"pillow,candle,plant_pot,knife_set"
CUSTOMER_378,"blanket,mirror,candle,cutting_board,perfume"
CUSTOMER_379,"mirror,blender,vase"
CUSTOMER_380,"poetry,blanket,cookbook,magazine"
CUSTOMER_381,"cookbook,coffee_maker,plant_pot,measuring_cups,spatula"
CUSTOMER_382,"charger,laptop,mouse,mixer,biography"
CUSTOMER_383,"pillow,pan,cookbook,toaster"
CUSTOMER_384,"pan,lamp,vase,nail_polish"
CUSTOMER_385,"stuffed_animal,building_blocks,lamp,coloring_book,educational_toy"
CUSTOMER_386,"blanket,coffee_maker,mixer,toaster,spatula"
CUSTOMER_387,"tablet,laptop,keyboard,mouse,speaker"
CUSTOMER_388,"lipstick,pot,cushion,mixer,cutting_board,spatula"
CUSTOMER_389,"pillow,lamp,plant_pot,cutting_board,perfume"
CUSTOMER_390,"candle,vase,face_mask,blender,plant_pot,board_game"
CUSTOMER_391,"dress,foundation,sunglasses,shoes,soap,picture_frame,jeans"
CUSTOMER_392,"tablet,charger,coffee_maker,keyboard,speaker,measuring_cups"
CUSTOMER_393,"shampoo,perfume,jeans"
CUSTOMER_394,"basketball,water_bottle,keyboard,bike_helmet,headphones,fitness_tracker"
CUSTOMER_395,"rug,pan,pot,measuring_cups"
CUSTOMER_396,"dress,sunglasses,mascara,hat,belt"
CUSTOMER_397,"sunglasses,mascara,lotion,perfume"
CUSTOMER_398,"mascara,nail_polish,moisturizer,plant_pot"
CUSTOMER_399,"dumbbells,basketball,self_help,headphones"
CUSTOMER_400,"laptop,mouse,smartphone,speaker"
CUSTOMER_401,"water_bottle,tennis_ball,yoga_mat,headphones,fitness_tracker"
CUSTOMER_402,"rug,pot,cookbook,pan,blender,cutting_board"
CUSTOMER_403,"tablet,poetry,mouse,history_book,smartwatch,camera"
CUSTOMER_404,"laptop,mouse,speaker,toaster,camera"
CUSTOMER_405,"jacket,watch,handbag,jeans"
CUSTOMER_406,"face_mask,keyboard,charger,smartphone"
CUSTOMER_407,"water_bottle,soap,mascara,moisturizer"
CUSTOMER_408,"cutting_board,cookbook,coffee_maker,vase,measuring_cups"
CUSTOMER_409,"mirror,coffee_maker,vase,perfume"
CUSTOMER_410,"laptop,headphones,mouse,charger"
CUSTOMER_411,"pot,cookbook,coffee_maker,pan,measuring_cups"
CUSTOMER_412,"charger,mouse,smartwatch,camera,headphones"
CUSTOMER_413,"mirror,picture_frame,toaster"
CUSTOMER_414,"cookbook,lotion,toaster,measuring_cups,knife_set"
CUSTOMER_415,"magazine,laptop,keyboard,mouse,speaker,camera"
CUSTOMER_416,"mirror,rug,cushion,perfume"
CUSTOMER_417,"tablet,laptop,mouse,textbook,camera"
CUSTOMER_418,"toy_car,stuffed_animal,action_figure,board_game,educational_toy"
CUSTOMER_419,"dumbbells,basketball,resistance_bands,running_shoes,headphones"
CUSTOMER_420,"blanket,dress,speaker,lotion,jeans"
CUSTOMER_421,"stuffed_animal,cushion,board_game,educational_toy"
CUSTOMER_422,"rug,vase"
CUSTOMER_423,"tennis_ball,bike_helmet,basketball,dumbbells"
CUSTOMER_424,"camera,keyboard,smartwatch,blender"
CUSTOMER_425,"rug,mirror,vase,lamp,spatula"
CUSTOMER_426,"dress,face_mask,shoes"
CUSTOMER_427,"dress,hat,shoes"
CUSTOMER_428,"charger,comic_book,mouse,camera,headphones"
CUSTOMER_429,"biography,magazine"
CUSTOMER_430,"swimsuit,resistance_bands,basketball,fitness_tracker"
CUSTOMER_431,"dumbbells,headphones,fitness_tracker"
CUSTOMER_432,"lipstick,soap,nail_polish"
CUSTOMER_433,"rug,mirror,pan,lamp,lotion"
CUSTOMER_434,"camera,keyboard,mouse,speaker"
CUSTOMER_435,"soap,mascara,moisturizer,belt"
CUSTOMER_436,"sunglasses,tablet,self_help,keyboard"
CUSTOMER_437,"t_shirt,shoes"
CUSTOMER_438,"laptop,tablet,headphones"
CUSTOMER_439,"swimsuit,headphones,bike_helmet,water_bottle"
CUSTOMER_440,"headphones,smartwatch"
CUSTOMER_441,"dress,jacket,watch,nail_polish"
CUSTOMER_442,"belt,perfume,t_shirt"
CUSTOMER_443,"jacket,handbag,foundation"
CUSTOMER_444,"lipstick,foundation,lotion,nail_polish,jeans"
CUSTOMER_445,"mirror,mixer,vase"
CUSTOMER_446,"soap,shampoo,face_mask,jeans"
CUSTOMER_447,"coffee_maker,pan"
CUSTOMER_448,"cookbook,t_shirt,dress,lotion,jacket,jeans"
CUSTOMER_449,"cookbook,magazine,history_book,pillow,novel"
CUSTOMER_450,"coloring_book,board_game,plant_pot,educational_toy"
